data,label
C:\Users\piotr\Python\rehabnet\dataset\a10dd7fc.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\14795ea6.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\b9b9f7b2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f68b8f51.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\dd9976d2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\bf710165.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\77461d8b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\600b01e0.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\7a22a928.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f667f5d7.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a87b34a5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2cdd7e63.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\31160280.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6de55899.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\094f6b9f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0d056d25.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f9408b61.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\677785df.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\d01935a2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\9a09998b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\fb2d52e4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\15b266d4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\4e16ce29.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\3f750a1e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\d770a8ce.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cc854a28.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2dc9fe76.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0a763c45.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d032bfde.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6a806112.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5e874d07.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\46dbb766.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\2acabc45.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\add11afa.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\6287e76f.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\7f7b2e6a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\adcb5f80.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8ea8de9a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\694c5934.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\6787674a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f012ceec.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\631710d8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\09bc00ad.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\59e5ec5d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b32e12e3.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2a1bd4ed.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\312bec7a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\507a12ae.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c09c4eb8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\0f043ea7.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\032525cc.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\85493e6e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b814fd10.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\10bd1b21.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\adae5744.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\5a5c022e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8ffe2dec.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\1ce7f26d.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\2c2b015a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\518ebcb3.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f41da73c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\62fd8ebc.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\0c38bb94.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ceee417b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\200e6231.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\481bd1f9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\92d523b3.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ea2b3b9f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\43940fac.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\8bc7196e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\494338eb.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\4109b554.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cac680ac.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\37a71e36.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\886291f2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8a7324c3.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\18596100.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\dd93b6ca.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cee14f1f.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\e4e530fa.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\828f7f30.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\19aa0f13.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\66ab34f8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\152b3a2a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ee9c94e1.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f1b8baf9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c03176a2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\3be61fed.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\33f9a7f4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\aac8b57d.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\61c4ee55.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c1bbbcff.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\895ba19e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\907b2942.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8ae56bea.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\e672d37f.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cec73eb6.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\1280b689.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4236c8a3.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7ba9aa47.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3af5c262.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a430c284.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d925cd3e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\dcf30260.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8d6b1418.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a045f172.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cc505b70.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\9933fbd1.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\5c09eec9.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\80bfcb1c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\02241967.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a63259eb.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\d7abb5c1.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f64ef70d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\85f8a672.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5bde2430.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d23797f9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0c625824.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\02be55af.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\7ab3850e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ce7acd04.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\fde41b42.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\67b621a8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\120cd763.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\636f4df4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\aeb3acb9.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\44e65e2d.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\20084452.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f352b5db.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b1e1e6d1.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1c5daa93.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a6406bb5.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\903c4f39.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0b480f24.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\b99e1423.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\12f983bf.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8fc039c3.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\7102be81.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\0b6aeab8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f63ca75c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8f30d548.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c436ef65.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\d3411f7a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\29910bc7.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\3cdfba32.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\eebf7a8c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3dd88a1b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9ecef9fb.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a1feb9ad.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\06406d68.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\222f013c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\59743695.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\5f405c8a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\193c2a14.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\849ada59.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a84eac1f.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\6cdfd39c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\17e55915.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8a932b2c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\7392f01b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\661722cb.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\819cdb41.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\75f46f62.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3dc2887c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\66ff19c8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d3e088eb.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\d4a9884b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\2643d847.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cee75401.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\52d67894.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\92b97cd5.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\33a08e28.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f61a3feb.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ca163425.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ea34f2d6.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ce62120a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\29da3b6d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6bb196ee.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0276a46b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\48e3566f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6ba6a157.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\55cf2797.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\aa28f7b8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cd1c8fa0.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\80c5253d.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\38898fa5.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\0d0a2b38.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\97e56573.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\5fe9ae11.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\91a50b68.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f60c8742.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\49afcb8f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\200a1470.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\74d86ff4.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a4c626c7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0847ff05.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\853ccf05.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\d8e0d069.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\68cbab6f.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\4ae43db2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\18278432.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\153f3644.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\4243b67e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\4dc4562d.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\0e22a01e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ce215c62.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\b932dd5b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\7ac2e6ed.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b40f5b3b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\93b071c3.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\0ac08c11.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d7056f2f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\dc84c517.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f3c473ed.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\9eceee9f.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a07d4f4c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\dced14b0.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c9ec8d51.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\e238fe14.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\1a74882e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\6fe4df4e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f583fff3.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\18d277d8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\1047b966.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\c065b66a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\02043a3d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\70244402.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ccc75dcd.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1ddbd16b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ef9dca97.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\652971f2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f3782443.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\bc76bdd0.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\96574f3f.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\4ea4a0d2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\14d03dde.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a51c806b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c3d60415.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\347f5396.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\eb9b4f31.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\470c0a25.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f61b24e1.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\728451d9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7c4986cd.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5f9bfb18.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\aba93204.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c0004579.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a63521fc.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\05621a3b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\369deea4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\77bc8b6a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\648d7c45.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8d20ebd7.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\53f923e8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\e7413c17.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f2e89b48.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1211d7b8.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\273285e0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4f4699de.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\3d60ba03.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\97cef6e4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\2a71507a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\e6ec63ab.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\75da5879.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8abdce31.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\b600af51.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ab1d69db.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\773e0cd9.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\6e099890.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\9bf51d77.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\46d80b43.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\9ba5643a.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\68ab3390.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\5a4eba4b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\54741083.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4c985e53.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4ded7c9c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\1607b80e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ca869525.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a017e3db.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\7b3fd54b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\110120a4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c9f1cbf8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\d3957ebd.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\740d732e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\5d93c81c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\04e8b34d.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\eab1d630.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\743af240.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2c8c4e32.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6c5d6fa2.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\40f9fd1e.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\32f61af9.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\838fe7c1.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\d44d196b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a491e050.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a9b6e36b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\50c4d019.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\9e71f1c3.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\5d37c567.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\0d89882b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\eda4cc1d.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a9440141.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a4c03193.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\7ff61e2e.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2c93a7a0.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1d0117ec.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\652af1ba.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\09ae1cfc.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c47d2601.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\f35caf95.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\70696612.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4f68f99b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b40810ba.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\2c6e92f6.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\e8b5d055.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\e23488d8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\321bafd9.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\8d9c9360.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\17fe21f4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cf7cb9e8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\61ab4145.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\5e6981ee.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\4ded52ed.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\934dcd3c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\0f1737d4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\7070e42c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\6ccfbbf9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b54a4517.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\eb1467fb.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\006b9917.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\9e0f7c92.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\9e03ace6.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cd36d265.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\23e4ec91.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\04e19a82.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\29c892c7.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c7f88bb2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\159c0004.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\20407948.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\1012b107.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\ae204e5a.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\1b292f90.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\a7caae24.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d676841f.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\11086f9c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\f489986c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\4b810f59.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\cd11946b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\c20586cb.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\edb1c14b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\3e6c1eb4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\7f319a12.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\3edfbfe8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\406c7d6d.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\31772407.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\1b92d4bb.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\77477fe9.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a6fb88ca.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\757f41f9.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\ece43f18.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\84823cab.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\1e36019b.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\91bad677.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\5cc195f5.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\110db0b4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\44aac794.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\0540f08c.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\41ffb2c8.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a1a1651f.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\bc1cf173.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\63c43e4b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\bf52d932.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\389fad4c.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\d40fdc39.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\48819352.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\880ab2f7.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\b86808cb.npy,IDLE
C:\Users\piotr\Python\rehabnet\dataset\682117f2.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a5bd8d01.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\fbd4c74b.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\342b5ea6.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\2e679ff4.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a5f842a6.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\1689b74f.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\a8de37ca.npy,FS
C:\Users\piotr\Python\rehabnet\dataset\9c0b675d.npy,FS
